Execution time,Date/Time,ActivePower,WindSpeed,WindDir
16:48:58,02 02 2018 19:10,3603.05493164062,17.8805408477783,203.880905151367
16:48:58,02 02 2018 19:20,3603.09594726562,16.597520828247,201.293899536132
16:48:59,02 02 2018 19:30,3602.88793945312,15.7584800720214,201.901504516601
16:48:59,02 02 2018 19:40,3602.89599609375,16.2083301544189,205.256103515625
16:48:59,02 02 2018 19:50,3603.0810546875,15.676679611206,204.464401245117
16:48:59,02 02 2018 20:00,3603.10107421875,16.3931694030761,207.471603393554
16:48:59,02 02 2018 20:10,3603.0830078125,17.9481296539306,210.722198486328
16:49:00,02 02 2018 20:20,3602.71606445312,17.5871505737304,207.323196411132
16:49:00,02 02 2018 20:30,3602.70703125,16.4351501464843,205.48989868164
16:49:00,02 02 2018 20:40,3602.712890625,17.0303401947021,207.674606323242
16:49:00,02 02 2018 20:50,3602.43408203125,18.0397090911865,209.485595703125
16:49:01,02 02 2018 21:00,3602.68408203125,15.9976196289062,204.845993041992
16:49:01,02 02 2018 21:10,3602.65795898437,16.6550197601318,208.380294799804
16:49:01,02 02 2018 21:20,3602.56103515625,18.8393898010253,209.53970336914
16:49:01,02 02 2018 21:30,3602.80102539062,19.7923107147216,208.88330078125
16:49:01,02 02 2018 21:40,3602.80102539062,19.0726108551025,208.397994995117
16:49:02,02 02 2018 21:50,3603.15893554687,17.3051490783691,204.817398071289
16:49:02,02 02 2018 22:00,3603.14501953125,17.1117897033691,198.656204223632
16:49:02,02 02 2018 22:10,3602.95190429687,17.046459197998,200.283798217773
16:49:02,02 02 2018 22:20,3603.0791015625,16.5858001708984,202.030807495117
16:49:02,02 02 2018 22:30,3602.7099609375,17.0318603515625,200.421401977539
16:49:03,02 02 2018 22:40,3602.93505859375,17.2712993621826,199.58999633789
16:49:03,02 02 2018 22:50,3602.46899414062,16.3449192047119,191.9208984375
16:49:03,02 02 2018 23:00,3602.61303710937,17.361909866333,192.137893676757
16:49:03,02 02 2018 23:10,3602.626953125,16.8332805633544,194.763305664062
16:49:03,02 02 2018 23:20,3602.69799804687,17.1383991241455,196.933898925781
16:49:04,02 02 2018 23:30,3602.580078125,17.1378803253173,196.461105346679
16:49:04,02 02 2018 23:40,3602.28002929687,16.5779590606689,195.587799072265
16:49:04,02 02 2018 23:50,3602.59399414062,16.3971290588378,193.214599609375
16:49:04,03 02 2018 00:00,3602.36010742187,17.61376953125,196.576202392578
16:49:05,03 02 2018 00:10,3602.54907226562,17.5161895751953,196.778900146484
16:49:05,03 02 2018 00:20,3602.63403320312,16.3494892120361,193.881103515625
16:49:05,03 02 2018 00:30,3602.97607421875,16.0670795440673,190.769104003906
16:49:05,03 02 2018 00:40,3602.6298828125,16.1177406311035,189.560897827148
16:49:05,03 02 2018 00:50,3602.4189453125,15.9329004287719,191.78269958496
16:49:06,03 02 2018 01:00,3602.79809570312,15.8637599945068,195.427093505859
16:49:06,03 02 2018 01:10,3602.32592773437,16.3551406860351,192.574996948242
16:49:06,03 02 2018 01:20,3602.712890625,17.2889804840087,191.481796264648
16:49:06,03 02 2018 01:30,3602.53295898437,17.0695896148681,188.626907348632
16:49:06,03 02 2018 01:40,3602.15600585937,17.5312004089355,187.457397460937
16:49:07,03 02 2018 01:50,3602.17309570312,18.2326602935791,189.867294311523
16:49:07,03 02 2018 02:00,3602.72705078125,17.4744606018066,189.875396728515
16:49:07,03 02 2018 02:10,3602.76293945312,18.5721893310546,192.429397583007
16:49:07,03 02 2018 02:20,3602.63208007812,19.4585399627685,192.646392822265
16:49:07,03 02 2018 02:30,3602.49291992187,18.2196502685546,194.008407592773
16:49:08,03 02 2018 02:40,3602.42895507812,18.9040603637695,192.408203125
16:49:08,03 02 2018 02:50,3602.31396484375,19.2078208923339,195.586502075195
16:49:08,03 02 2018 03:00,3602.337890625,17.883430480957,194.900695800781
16:49:08,03 02 2018 03:10,3602.36499023437,19.32666015625,196.602996826171
16:49:09,03 02 2018 03:20,3602.32299804687,19.0104598999023,196.752395629882
16:49:09,03 02 2018 03:30,3602.64306640625,19.1429004669189,197.273895263671
16:49:09,03 02 2018 03:40,3602.79809570312,19.3418407440185,194.057800292968
16:49:09,03 02 2018 03:50,3602.875,19.4703998565673,194.239700317382
16:49:09,03 02 2018 04:00,3602.876953125,19.7287807464599,196.40640258789
16:49:10,03 02 2018 04:10,3602.78295898437,19.2014408111572,196.101699829101
16:49:10,03 02 2018 04:20,3602.78588867187,19.2220592498779,193.549102783203
16:49:10,03 02 2018 04:30,3603.0390625,19.7191009521484,192.416702270507
16:49:10,03 02 2018 04:40,3603.05590820312,19.7997798919677,191.790206909179
16:49:10,03 02 2018 04:50,3602.6220703125,19.8914909362792,190.073699951171
16:49:11,03 02 2018 05:00,3602.69091796875,19.6974792480468,188.681594848632
16:49:11,03 02 2018 05:10,3602.712890625,19.4044799804687,185.972503662109
16:49:11,03 02 2018 05:20,3602.39404296875,19.495059967041,187.277099609375
16:49:11,03 02 2018 05:30,3602.27001953125,19.7593994140625,190.826904296875
16:49:11,03 02 2018 05:40,3602.55810546875,20.4930706024169,191.221405029296
16:49:12,03 02 2018 05:50,3602.53393554687,20.5534496307373,188.738693237304
16:49:12,03 02 2018 06:00,3602.60400390625,20.5428504943847,188.542098999023
16:49:12,03 02 2018 06:10,3602.4599609375,19.1636600494384,184.52310180664
16:49:12,03 02 2018 06:20,3602.4990234375,19.0681896209716,188.277206420898
16:49:12,03 02 2018 06:30,3602.14306640625,18.7850799560546,188.95230102539
16:49:13,03 02 2018 06:40,3602.06591796875,18.5622901916503,187.075607299804
16:49:13,03 02 2018 06:50,3602.4189453125,17.3483009338378,187.382293701171
16:49:13,03 02 2018 07:00,3602.70190429687,17.6227493286132,185.906600952148
16:49:13,03 02 2018 07:10,3602.59399414062,18.6057300567626,187.214797973632
16:49:14,03 02 2018 07:20,3603.00903320312,18.2254295349121,187.264099121093
16:49:14,03 02 2018 07:30,3602.8291015625,17.6386203765869,185.327606201171
16:49:14,03 02 2018 07:40,3602.43701171875,18.7640991210937,189.307006835937
16:49:14,03 02 2018 07:50,3602.48706054687,18.5960903167724,187.170196533203
16:49:14,03 02 2018 08:00,3602.13110351562,18.7033405303955,185.138305664062
16:49:15,03 02 2018 08:10,3602.01904296875,19.5582294464111,183.12629699707
16:49:15,03 02 2018 08:20,3602.21899414062,19.8215408325195,182.212203979492
16:49:15,03 02 2018 08:30,3601.80493164062,20.4403705596923,179.98550415039
16:49:15,03 02 2018 08:40,3602.35498046875,20.907320022583,182.645401000976
16:49:15,03 02 2018 08:50,3602.2060546875,18.9544200897216,179.815307617187
16:49:16,03 02 2018 09:00,3602.38696289062,19.7163200378417,180.773803710937
16:49:16,03 02 2018 09:10,3602.2509765625,17.9784393310546,177.414901733398
16:49:16,03 02 2018 09:20,3602.11596679687,19.3394298553466,179.55110168457
16:49:16,03 02 2018 09:30,3602.169921875,20.1431007385253,179.837997436523
16:49:16,03 02 2018 09:40,3602.23193359375,20.0688304901123,176.883605957031
16:49:17,03 02 2018 09:50,3601.998046875,18.4403495788574,178.094802856445
16:49:17,03 02 2018 10:00,3602.68603515625,18.5013999938964,180.786697387695
16:49:17,03 02 2018 10:10,3602.38500976562,15.1868200302124,176.621398925781
16:49:17,03 02 2018 10:20,3600.57690429687,15.0424098968505,180.352401733398
16:49:17,03 02 2018 10:30,3602.56494140625,16.5525798797607,179.71369934082
16:49:18,03 02 2018 10:40,3602.541015625,16.9687900543212,184.600006103515
16:49:18,03 02 2018 10:50,3602.91796875,17.1708507537841,181.671096801757
16:49:18,03 02 2018 11:00,3603.02392578125,16.8469009399414,185.209396362304
16:49:18,03 02 2018 11:10,3602.8310546875,15.4401903152465,187.479705810546
16:49:19,03 02 2018 11:20,3602.44506835937,15.5402297973632,193.026306152343
16:49:19,03 02 2018 11:30,3602.76489257812,17.7171897888183,198.037902832031
16:49:19,03 02 2018 11:40,3602.76904296875,17.5034408569335,201.502502441406
16:49:19,03 02 2018 11:50,3602.42504882812,17.8184700012207,201.765792846679
16:49:19,03 02 2018 12:00,3602.73901367187,17.5365505218505,198.621505737304
16:49:20,03 02 2018 12:10,3602.09204101562,17.3237400054931,204.809692382812
16:49:20,03 02 2018 12:20,3602.47607421875,20.632640838623,202.421295166015
16:49:20,03 02 2018 12:30,3602.5419921875,20.2264804840087,197.102798461914
16:49:20,03 02 2018 12:40,3602.15698242187,18.9734191894531,198.048202514648
16:49:20,03 02 2018 12:50,3601.74194335937,18.1751403808593,198.766998291015
16:49:21,03 02 2018 13:00,3601.86108398437,18.5729808807373,195.107299804687
16:49:21,03 02 2018 13:10,3601.9619140625,18.0678100585937,191.349792480468
16:49:21,03 02 2018 13:20,3602.1259765625,17.7107696533203,192.253692626953
16:49:21,03 02 2018 13:30,3602.15600585937,16.4362907409667,193.675704956054
16:49:21,03 02 2018 13:40,3600.39208984375,14.2939796447753,193.149597167968
16:49:22,03 02 2018 13:50,3602.14990234375,14.9572696685791,192.944198608398
16:49:22,03 02 2018 14:00,3602.27294921875,17.9622402191162,196.796401977539
16:49:22,03 02 2018 14:10,3601.6669921875,19.5120201110839,197.04930114746
16:49:22,03 02 2018 14:20,3602.13793945312,18.2980995178222,196.377197265625
16:49:22,03 02 2018 14:30,3602.46508789062,18.234130859375,195.904602050781
16:49:23,03 02 2018 14:40,3602.37109375,19.2111797332763,199.531204223632
16:49:23,03 02 2018 14:50,3602.42407226562,18.8375492095947,199.007400512695
16:49:23,03 02 2018 15:00,3602.5810546875,19.0118408203125,201.70539855957
16:49:23,03 02 2018 15:10,3602.7509765625,19.3691692352294,199.428802490234
16:49:24,03 02 2018 15:20,3602.2958984375,19.7929401397705,200.059692382812
16:49:24,03 02 2018 15:30,3602.4990234375,17.6545600891113,196.692794799804
